BB;WV;162;6040;Siedlungswasserwirtschaft;6174;;8617;;90;KL;20201;1;0;3.65364e+006
BB;WV;162;6050;Wasserwirtschaft/-bau;15621;;8617;;80;KL;20201;1;0;3.65364e+006
BB;WV;162;7020;Abfallwirtschaft;155;;8617;;90;KL;20201;1;0;3.65364e+006
BB;WV;162;7030;Verkehrswesen IV;203;;8617;;120;KL;20201;1;0;3.65364e+006
BW;;132;3191;Wirtschaftsenglisch 1;2555;;2839;;60;KL;20201;1;0;3.65364e+006
BW;;132;9000;Wirtschaftswissensch.Grdl;386;;2839;;90;KL;20201;1;0;3.65364e+006
BW;;132;9001;Grundl.Recht und Steuern;138;;2156;;120;KL;20201;1;0;3.65364e+006
BW;;132;9002;Grundz.d Unternehmensf.;1091;;2156;;60;KL;20201;1;0;3.65364e+006
BW;;132;9003;Grundz. d. Personalwes.;15827;;2156;;60;KL;20201;1;0;3.65364e+006
BW;;132;9004;Grundzüge des Marketing;325;;15794;;60;KL;20201;1;0;3.65364e+006
BW;;132;9005;Grdl.Quantitative Method.;671;;8462;;120;KL;20201;1;0;3.65364e+006
BW;;132;9006;Grdl.Qualtitativer Proze.;1006;;2153;;120;KL;20201;1;0;3.65364e+006
BW;;132;9007;Grdl.Geschäftsab.Finanzen;4136;;2141;;90;KL;20201;1;0;3.65364e+006
BW;;132;9008;Grundl. d.Unternehmsrech.;2846;;2141;;90;KL;20201;1;0;3.65364e+006
BW;;132;9009;Grdl. logist. Prozesse;1304;;2141;;90;KL;20201;1;0;3.65364e+006
BW;;132;9010;Grdl.technischer Prozesse;1006;;2141;;120;KL;20201;1;0;3.65364e+006
BW;;182;3191;Business English I;2555;;2839;;60;KL;20201;1;0;3.65364e+006
BW;;192;611929000;Volkswirtschaftslehre;386;;2839;;120;KL;20201;1;0;3.65364e+006
BW;;192;611929001;Quantitative Methoden 1;671;;8462;;150;KL;20201;1;0;3.65364e+006
BW;;192;611929002;Management;1091;;1006;;90;KL;20201;1;0;3.65364e+006
BW;;192;611929003;Betriebl.Rechnungswesen;4136;;1006;;90;KL;20201;1;0;3.65364e+006
BW;;192;611929004;Produktions-u.Technolog.;1006;;1006;;90;KL;20201;1;0;3.65364e+006
BW;;192;611929006;Wirtschaftsrecht;138;;2156;;120;KL;20201;1;0;3.65364e+006
BW;;192;611929008;Qualitätsmanagement;871;;2156;;90;KL;20201;1;0;3.65364e+006
BW;;192;611929009;Kosten- und Leistungsrech;2846;;2156;;90;KL;20201;1;0;3.65364e+006
BW;;192;611929010;Supply Chain Management;1213;;1304;;90;KL;20201;1;0;3.65364e+006
BW;GM;132;3091;Beschaffung und Logistik;15452;;1304;;90;KL;20201;1;0;3.65364e+006
BW;GM;132;3092;Dienstleistungsmanagement;15965;;1304;;90;KL;20201;1;0;3.65364e+006
BW;GM;132;5094;Bilanzpolitik und Bilanza;4136;;1304;;90;KL;20201;1;0;3.65364e+006
BW;GM;132;5096;Kapitalmärkte und Banken;1678;;1304;;90;KL;20201;1;0;3.65364e+006
BW;GM;132;5097;Marketing und Vertrieb;325;;1304;;90;KL;20201;1;0;3.65364e+006
BW;GM;132;5099;Unternehmenssteuern;508;;1304;;90;KL;20201;1;0;3.65364e+006
BW;GM;132;5141;Operations Research;1132;;1304;;90;KL;20201;1;0;3.65364e+006
